link|name|location|company|date|description|date_of_download
https://rabota.sber.ru/search/4211002|Главный специалист учета и оформления инвестиционных операций|г Москва||20 сентября 2023|"В нашу команду в связи с увеличением объема задач требуется главный специалист по учету и оформлению инвестиционных операций.
Обязанности
Ведение инвестиционного и управленческого учета по всем направлениям деятельности – портфель собственного риска, портфели клиентского риска.
Участие в проекте автоматизации инвестиционного учета, развитие текущей системы учета под новые продукты (фокус на квази-брокерском обслуживании).
Подготовка оперативной информации для смежных подразделений.
Подготовка управленческой отчетности, в перспективе отчетности в ЦБ.
Сверка данных управленческого и инвестиционного учета со внешними источниками.
Взаимодействие с регулятором при проведении проверок, подготовка материалов, сопровождение внешних и внутренних аудиторских проверок в пределах своей зоны ответственности.
Контроль за качеством расчетов клиентских позиций, выстраивание контрольных процедур для достижения высокого качества клиентской отчетности.
Руководство деятельностью подразделения во время отсутствия руководителя.
Требования
Высшее образование (МГУ, ВШЭ, Финансовая Академия), профиль - финансы, бухгалтерский учет, аудит.
Опыт работы на руководящей позиции в подразделении бэк-офиса, мидл-офиса либо бухгалтерии в компании инвестиционного профиля не менее 3х лет.
Хорошее знание финансовых инструментов, бухгалтерского учета ценных бумаг, РЕПО, ПФИ (процентные, валютные свопы, опционы), БПИФ, драгметаллы, ОМС, срочный рынок.
Опыт работы в Аванкор и 1С.
Условия
Гибридный формат работы (с гибким началом дня);
Отсутствие строго дресс-кода;
Стабильный оклад и социальная поддержка сотрудников;
ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких;
Ипотека выгоднее на 4 п.п. для каждого сотрудника;
Корпоративная пенсионная программа;
Корпоративное обучение за счет компании;
Официальное оформление с первого дня;
Скидки на продукты Сбера и компаний экосистемы."|2023-10-09 16:51:18.364776
https://rabota.sber.ru/search/4211003|Кредитный аналитик|г Москва||20 сентября 2023|"В нашу команду в связи с увеличением объема задач требуется сотрудник для анализ эмитентов и поддержание круга контрагентов.
Обязанности
Формировать оценку кредитоспособности эмитентов ценных бумаг (корпоративные эмитенты, финансовые институты);
Защищать на комитете заключения о кредитоспособности эмитентов;
Инициировать утверждение новых лимитов и рейтингов эмитентов;
Предоставлять отчетность руководству / иным подразделениям организации;
Поддерживать актуальность лимитов и рейтингов эмитентов ценных бумаг.
Требования
Высшее экономическое образование (бухучет и аудит является преимуществом);
Опыт работы от 1 года в банках / страховых компаниях / управляющих компаниях / пенсионных фондах;
Знание РСБУ, МСФО;
Опыт анализа финансово-хозяйственной деятельности и кредитоспособности юридических лиц.
Условия
Гибридный формат работы (с гибким началом дня);
Отсутствие строго дресс-кода;
Стабильный оклад и социальная поддержка сотрудников;
ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких;
Ипотека выгоднее на 4 п.п. для каждого сотрудника;
Корпоративная пенсионная программа;
Корпоративное обучение за счет компании;
Официальное оформление с первого дня;
Скидки на продукты Сбера и компаний экосистемы."|2023-10-09 16:51:18.459569
https://rabota.sber.ru/search/4207698|Инженер по сопровождению/Devops|г Москва||20 сентября 2023|"SberData - Департамент занимается созданием Фабрики данных – платформы для построения бизнес-решений в основе которых лежит работа с огромным количеством данных (на текущий момент более 120 ПБ).

Мы разрабатываем платформу создания и обучения моделей машинного обучения —комплексное решение, которое позволяет разрабатывать модели машинного обучения для всей компании. Разработанные модели затем применяются в рамках автоматизированного принятия решений, расчета риск-метрик, прогнозирования, распознавания текста, голоса и изображений
Обязанности
Решение инцидентов, обработка запросов на обслуживание и изменения
Настройка и поддержка интеграционных решений со смежными системами
Мониторинг, диагностика и оперативное устранение проблем в функционировании сервисов, контроль работоспособности приложений и предупреждение критических ситуаций
Сопровождение АС и сервисов на базе k8s/Linux в роли 2-й линии сопровождения, анализ нестандартных ситуаций и сбор информации
Ведение коммуникации с пользователями, взаимодействие с командами разработки и инфраструктуры, координация с различными подразделениями.
Требования
Понимание задач сопровождения АС, управление ожиданиями пользователей и заказчиков
Уверенная коммуникация с обеспечивающими функциями, исполнителями, подразделениями инфраструктуры и заказчиками
Опыт работы с Linux от 2-х лет, знание основных сервисов и веб-сервисов, в т ч nginx
Понимание принципов контейнеризации (Docker/Openshift/k8s), навыки работы с контейнерами
Знание bash, python, go, ansible
Знание сетевых технологий и сервисов (TCP/IP, DNS и т д), средств обеспечения безопасности (TLS/mTLS, firewalls и т д) и принципов построения сетевой архитектуры
Понимание принципов работы СУБД (PostgreSQL, MongoDB, ClickHouse и т д) и/или потоковых систем обмена (Redis, Kafka), а также навыки их внедрения
Желателен опыт развертывания инструментов автоматизации AI/ML- разработки (Airflow, JupyterHub, Kubeflow, MLFlow, Slurm) и их обслуживания под нагрузкой
Отличные исполнительские качества, энергичность и устойчивость к сложностям
Самостоятельность, навык ведения задач и документирования работ (Jira, Confluence, HPSM).
Условия
Структура дохода: фиксированный оклад + годовая премия (выплата в конце года);
Место работы: г. Москва, м. Тульская / Нагатинская / Верхние Котлы;
Официальное трудоустройство;
Гибридный график работы: с 9:00 до 18:00 (есть возможность изменить часы прихода-ухода);
Бессрочный трудовой договор;
ДМС;
Бесплатный фитнес на территории работодателя;
Внутренние и внешние курсы повышения квалификации."|2023-10-09 16:51:18.503544
https://rabota.sber.ru/search/4205504|Персональный менеджер Премьер|г Кстово, Нижегородская область||20 сентября 2023|"Сбербанк Премьер – это офис премиального обслуживания для состоятельных клиентов Сбера. Наша команда помогает достичь финансовых целей клиента, делает их жизнь удобнее и способствует развитию деловых связей.
Мы работаем с биржевыми инструментами, помогаем создавать инвестиционный портфель и используем готовые стратегии для формирования капитала клиентов.
Обязанности
Тебе предстоит:
·        вести инвестиционный портфеля клиента
·        готовить для клиента предложения по оптимальному набору продуктов и услуг в зависимости от его профиля
·        подбирать финансовые инструменты для достижения целей клиента
·        помогать клиентам в решении повседневных задач, связанных с банковскими продуктами
·        взаимодействовать с другими подразделениями и партнерами для оказания всесторонней поддержки клиентов.
Требования
опыт работы 1-3 лет в продажах банковских продуктов
опыт работы в сфере инвестиционных продуктов .
подбор предложений по продуктам и услугам сбера.
формирования портфеля клиента
выстраивание долгосрочных отношений с клиентами.
желание зарабатывать !
Условия
Работа в Сбере – это:
·        стабильный оклад и социальная поддержка сотрудников
·        гибкий график работы
·        расширенный ДМС с первого дня и льготное страхование для близких
·        обучение за счет компании: онлайн курсы в Виртуальной школе Сбера, возможность получить новую квалификацию
·        бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
·        ипотека выгоднее на 4% для каждого сотрудника."|2023-10-09 16:51:18.549519
https://rabota.sber.ru/search/4211524|Project Manager Sber AI Lab|г Москва||20 сентября 2023|"Ищу менеджера проектов по управлению исследовательскими Data Science проектами в области искусственного интеллекта (анализ данных, машинное обучение).
Обязанности
Взаимодействие с исследовательской группой, систематизация их исследований
Организация и выстраивание процессов управления командой: целеполагание, планирование и каскадирование проектов бэклога исследований по целям, систематизация процессов ведения исследования и результатов, контроль сроков, отчетность
Управление пулом инфраструктуры и вычислительных мощностей команды (сбор потребностей, контроль эксплуатации в пределах команды)
Контроль пайплайна исследований, отчётная работа
Управление бюджетами проектов
Оценка и учет рисков, препятствующих выполнению целей команды.
Превращение исследований в прототипы продуктов, MVP, формирование стратегии продвижения продукта
Требования
Опыт управления проектами, предпочтительно - разработки ПО в области ИТ-, телекома, банкинга в бизнесе, финансах.
Владение инструментами проектного управления: Microsoft Project, Trello, Jira; совместной разработки и их аналогов: Wiki (Conflence и аналоги), GitHub, BitBucket.
Знание стандартов проектного управления РМВОК, CRISP-DM, принципов Agile, Scrum и умение их совмещать и применять к исследовательским проектам
Понимание современных принципов управления продуктами: подготовка питчей,
Опыт работы с корпоративной коммуникацией
Опыт участия в международных исследовательских проектах
Опыт работы в стартапах или в перспективных R&D подразделениях с запуском продуктов на технологических рынках


· Будет плюсом:

Опыт реализации проектов в области ИИ, разработка продуктов на основе ИИ, участие в хакатонах, акселерационных программах, подготовка питчей и опыт привлечения инвестиционных средств в продукт
Знание аспектов охраны интеллектуальной собственности, работы с персональными данными.
Условия
Уникальные масштабные проекты, работа в приоритетном направлении,
Достойная заработная плата (оклад + годовая премии)
Современные рабочие места и программное обеспечение
ДМС, корпоративная пенсионная программа, страхование от несчастных случаев, социальные гарантии, корпоративные мероприятия
Дружный и высококвалифицированный коллектив
Комфортный офис Sbergile Home с оупенспейсами, лаунж зонами, кафе, рестораном и оборудованными кухнями
Современный спортзал
Гибридный график (офис + удаленка)"|2023-10-09 16:51:18.596048
https://rabota.sber.ru/search/4203486|QA-инженер (СберKids)|г Санкт-Петербург||20 сентября 2023|"Поиск в детский банк СберKids.
Команда отвечает за развитие банкинга для детей и родителей – СберKids, в состав которого входит взрослое приложение Сбербанк Онлайн и детское СберKids.
СберKids – первый банковский продукт в жизни ребёнка и способ познакомиться со Сбером. В детском приложении ребёнок может копить на свою мечту, переводить деньги друзьям, отслеживать баланс детской карты и настраивать яркие дизайны под своё настроение. А родитель, в привычном ему Сбербанк Онлайн, может присматривать за финансами ребёнка, переводить деньги, настраивать лимиты на траты, просматривать историю операций и помогать ребёнку накопить на мечту.
Наше направление активно развивается и уже насчитывает более 900 тысяч пользователей MAU. Мы перешли из страдии StartUp, которым были 3 года назад на этапе запуска, в крупный сервис, от которого требуется высокий уровень качества и надежности поставляемых решений качество.
Обязанности
Проектирование и актуализация планов и сценариев тестирования;
Проведение функционального и регрессионного тестирования;
Локализация и регистрация дефектов в системе bugtrack;
Анализ реализованных задач на соответствие требованиям;
Разработка и поддержка тестовой документации;
Участие в декомпозиции и оценке задач;
Взаимодействие с аналитиками и разработчиками системы и смежных команд
Требования
Опыт тестирования интеграций ИТ-систем
Опыт подготовки и ведения различных документов по процессу тестирования
Знание методик функционального тестирования
Опыт разработки тестовых моделей с нуля
Опыт работы с баг-трекинговыми системами
Опыт написания SQL-запросов
Знание и понимание клиент-серверной архитектуры приложений
Понимание REST API
Опыт работы с инструментами тестирования API
Умение применять техники тест-дизайна, локализовать и приоритизировать обнаруженные проблемы
Опыт тестирования мобильных приложений (iOS и Android)
Коммуникабельность, умение быстро принимать решения
Дополнительные плюсы:
Опыт работы в Сбере
Знание Charlies
Знание Postman / Insomnia
Активное желание учиться новому
Условия
Достойная заработная плата, премия по итогам года
Бесплатное обслуживание зарплатной карты
Страхование жизни и здоровья для сотрудников (ДМС) и скидки на медицинскую страховку для родственников
Гибкий график для оптимального баланса работы и личной жизни, смешанный режим работы
Обеспечение необходимым оборудованием для продуктивной работы
Возможность самостоятельного выбора необходимых технологий
Возможность привнести своё видение в проект
Профессиональный и дружный коллектив, готовый принимать и считаться с любой точкой зрения
Возможность обучаться за счет компании, посещать конференции по профессиональной тематике
Льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях (в т.ч. по ипотечным программам)
Корпоративная пенсионная программа, основанная на паритетном участии сотрудника и Банка, которая даёт возможность удвоить добровольные пенсионные накопления и получать двойной инвестиционный доход
Широкий спектр дисконт-программ, скидок и привилегий от компаний-партнёров
Корпоративные подарки для детей
Корпоративные и благотворительные мероприятия («Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.)
Свободный dress code."|2023-10-09 16:51:18.643516
https://rabota.sber.ru/search/4207614|Инженер сопровождения|г Ростов-на-Дону, Ростовская область||20 сентября 2023|"Команде Управления развития технологий крупнейшего, крупного и среднего бизнеса требуется инженер, готовый администрировать новую ИТ систему на тестовых и промышленных средах. Оказывать помощью командам разработки с развертыванием новых решений на тестовых полигонах.
Наша команда занимается поддержкой работы собственной CRM системы, предоставляющей важные сервисы внутренним сотрудникам для работы с клиентами и организации продаж.
В работе используется современный технологический стек.
Обязанности
Организация и проведение внедрений АС
Администрирование критических банковских систем
Решение инцидентов
Настройка автоматизации
Планирование мощностей
Участие в проведении ПСИ
Устранение причин аварий или нештатной работы автоматизированных систем
Требования
Опыт работы с OpenShift, Nginx(проксирование, редиректы, настройка под статику и веб-интерфейс)
Опыт сопровождения/администрирования приложений в контейнерах.
Понимание процессов и требований информационной безопасности (работа с сертификатами (выпуск, проверка, замена), знание принципов mTLS, SSL)
Знание принципов микросервисной архитектуры.
Готовность к развитию
Аналитический склад ума
Доброжелательность, внимательность, инициативность
Упорство и творческий подход в поиске решения задач
Условия
Мы предлагаем:
ипотека выгоднее на 4% для каждого сотрудника и льготные условия кредитования 
бесплатная подписка СберПрайм+ 
скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и другие 
ДМС с первого дня и льготное страхование для близких 
корпоративная пенсионная программа 
курсы для будущих родителей, материальная поддержка и тематическое сообщество для молодых мам 
детский отдых и подарки за счет Компании 
обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги, митапы и возможность получить новую квалификацию 
реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей"|2023-10-09 16:51:18.689490
https://rabota.sber.ru/search/4211750|Инженер сопровождения|г Санкт-Петербург||20 сентября 2023|"Ведется поиск инженера по сопровождению АС в Сбер.
Обязанности
·       Внедрение и сопровождение автоматизированных систем (развертывание тестовых стендов, организация и проведение приемо-сдаточных испытаний автоматизированных систем (АС), внедрение АС в промышленную эксплуатацию, мониторинг АС, поиск причин, приводящих к ошибочным операциям и инцидентам в работе АС и организация работ по их устранению, проведение регламентных работ, предусмотренных эксплуатационной документацией АС);
·       Администрирование АС;
·       Участие в проектах по развитию АС;
·       Взаимодействие с поставщиками программного обеспечения и другими IT подразделениями банка;
·       Участие в согласовании проектных документов (Концептуальная архитектура автоматизированных систем, Функциональные требования, Технические задания, Эксплуатационные требования) в части внедрения и сопровождения автоматизированных систем.
Требования
Общие:
• Знание и понимание основ программирования;
• Знание и понимание работы с СУБД (PostgreSQL), знание SQL;
• Опыт сопровождения систем на OpenShift/Linux;
• Опыт работы с Apache Kafka;
• Понимание основ ITIL, ITSM.
Специальные (не являются обязательными):
• Опыт внедрения и сопровождения автоматизированных систем денежного или фондового рынков;
Условия
·       Дружелюбная команда профессионалов, ценящих ваши инициативы;
·       Возможность работы с новыми технологиями и по-настоящему масштабными проектами;
·       Обучение за счёт компании;
·       Достойная зарплата, прозрачная система бонусов — размер обсудим на собеседовании;
·       Красивый и комфортный офис;
·       Социальный пакет + ДМС;
·       Корпоративная программа лояльности (льготное кредитование, скидки в компаниях-партнерах);
·       Мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы."|2023-10-09 16:51:18.734464
https://rabota.sber.ru/search/4211732|Ведущий инженер|г Петрозаводск, республика Карелия||20 сентября 2023|"Сбер — лучший работодатель России. У нас более 60 компаний экосистемы и 14 тысяч подразделений по всей стране
Обязанности
· Подготовка материалов на конкурсные комиссии, формирование технических заданий, согласование проектов договоров с внутренними службами Банка по направлению техническая эксплуатация (ремонты помещений, входных групп, кровель, фасадов и пр.);
· Сопровождение договоров по направлению эксплуатация;
· Планирование, контроль и распределение бюджета по направлению эксплуатация;
· Взаимодействие с надзорными органами и проведение мероприятий по минимизации операционных рисков (нанесение материального ущерба Банку);
· Работа с подрядными организациями - контроль сроков, объемов и качества выполненных работ, контроль используемых расценок;
Работа с управляющими компаниями МКД, регулирующими и надзорными органами.
Требования
· Специалист со средним специальным/ высшим профессиональным (техническим) образованием;
· Опыт работы в области технической эксплуатации и содержания зданий и сооружений
· Опыт договорной деятельности: заключение договоров по направлению Эксплуатация, сопровождение договоров, контроль и проведение оплат.
· Навыки подготовки конкурсной документации для проведения закупочных процедур по направлению Эксплуатация.
· Уверенный пользователь ПК,
Готовность к быстрому обучению для работы со специфическими банковскими ПО
Временная вакансия на период декретного отпуска
Условия
· График работы 5/2
· Работа в крупнейшем банке России;
· Трудоустройство согласно ТК РФ.
· ДМС, страхование от несчастных случаев и тяжелых заболеваний;
· Материальная помощь и социальная поддержка, корпоративная пенсионная программа;
· Льготные условия кредитования;
· Регулярное корпоративное обучение.
·Временная вакансия на период декретного отпуска"|2023-10-09 16:51:18.780712
https://rabota.sber.ru/search/4210033|Java разработчик в команду SberHelp|г Москва||20 сентября 2023|"Центр Корпоративных Решений – дивизион корпоративного блока Сбера, отвечающий за все виды удаленного обслуживания более чем 4 млн клиентов – юридических лиц. Мы объединяем несколько контактных центров по всей стране, общей численностью более 5000 человек.

SberHelp – это новая ML-based платформа для управления знаниями, разрабатываемая на платформе Сбера. Мы хотим стать основной платформой для базы знаний Сбера и компаний группы, а также выйти на внешний рынок.

Как мы работаем: любим Роберта Мартина и чистую архитектуру, обожаем подход contract first, ценим спеки OpenAPI, уважаем code review, следим за покрытием кода тестами.
Обязанности
Задачи:
·      Разработка собственной платформы базы знаний (редактор контента, поиск, жизненный цикл контента, ролевая модель, отчетность и мониторинг и т.д.);
·      Интеграции с внутренними сервисами аутентификации, логирования, мониторинга, смежных систем;
·      Участие в проектировании архитектуры сервисов;
Требования
Необходимый опыт
·      Опыт разработки на Java не менее 3-х лет;
·      Хорошее понимание ООП
·      Опыт работы в командах, работающих по Agile/Scrum

Плюсом будет
·      Опыт доработок Confluence;

Наш стек технологий:
·      Для разработки используем Java 11 + Spring boot
·      Транспорт HTTP, WebSocket
·      Используем СУБД PostgreSQL
·      Деплоим docker образы в Openshift, сервисная сетка Istio, балансировщики на nginx
·      CI/CD на базе Jenkins, Ansible
·      Elastic search и SQL
Условия
Широкий соцпакет (ДМС, НС, корпоративные предложения от партнёров)
Надёжность работодателя, которую мало кто сможет предложить в мире
Хороший офис (AgileHome) рядом со станцией метро Кутузовская со всеми удобствами (столовые + множество кафе + кухни с холодильниками, кофемашинами и т.п.; бесплатный спортзал; бесплатная подземная парковка на 1500+ мест и т.д.)
Огромный каталог образовательных программ, возможность обучения и сертификации за счет компании
Дисконт-программы от множества компаний партнеров"|2023-10-09 16:51:18.828138
https://rabota.sber.ru/search/4209237|Ведущий инженер по сопровождению|г Санкт-Петербург||20 сентября 2023|"Наша команда занимается автоматизацией процессов в части экосистемы юридических лиц, отвечающих за продажи продуктов компаний Сбера (нефинансовых сервисов) клиентам банка - юридическим лицам.
Мы разрабатываем такие АС, как: SberPRM (Partner relationship management - система с несколькими инициативами), Продуктовый каталог B2B экосистемных продуктов, Система автоматизации генерации контента, РМ eXpert (рабочее место эксперта – продающей роли клиентских менеджеров, ответственной за продажи наших нефинансовых сервисов).
Системы имеют микросервисную архитектуру и разворачиваются на облачных ресурсах Сбера (OpenShift, виртуальные машины) с обеспечением Георезервирования и балансировки нагрузки.
Обязанности
·   обеспечивать надёжное функционирование и реализацию изменений сопровождаемых систем и платформ
·   устранять сбои, инциденты в промышленной среде
·   Deploy новых версий средствами DevOps (Jenkins, Ansible, BitBucket)
·   вносить изменения в конфигурацию приложений 
·   работать с сертификатами, с рисками
·   выполнять регламентные работы по обновлению
·   настраивать централизованный автоматизированный мониторинг высоконагруженной АС (ELK, Zabbix, Grafana, Kibana и др).
Требования
·   опыт создания Jenkins Pipelines, знания best practice CI/CD
·   знание сетевых технологий и протоколов
·   опыт работы с REST, WEB сервисами, с системами Task-tracking, системами мониторинга и с инструментами непрерывного развёртывания ПО: Jenkins, Ansible, Bitbucket, Nexus Registry, Sonar Cube, Checkmarx
·   навык развертывания и администрирования Linux, Postgre, Kafka, Nginx
·   базовые знания docker, kubenetes/openshift.
Условия
стабильный оклад+ годовое премирование и социальная поддержка сотрудников
Возможен удаленный формат работы, но только в СПб
профессиональный и дружный коллектив, готовый принимать и считаться с любой точкой зрения
расширенный ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких
бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
корпоративная пенсионная программа
корпоративное обучение за счет компании, в т.ч. посещать конференции по профессиональной тематике
реферальная программа для сотрудников: можно пригласить в команду знакомых профессионалов и получить вознаграждение до 100 тыс. рублей
корпоративный спортзал и скидки в спортзалы-партнеры
мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы·
работу по Agile с лучшими из IT индустрии: 2000 продуктовых команд и возможность внутреннего перемещения
льготные условия кредитования, в тч по ИПОТЕКЕ
яркая и насыщенная корпоративная жизнь: «Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.
свободный dress code
возможность самостоятельного выбора необходимых технологий, а так же возможность привнести своё видение в проект
офис с комнатой отдыха, есть кухня с холодильником и кофемашинами. Офис находится в СПб метро ""Новочеркасская"" БЦ на Малой Охте/ после НГ ""Василеостровская"""|2023-10-09 16:51:18.873076
https://rabota.sber.ru/search/4210034|"Frontend разработчик ( проект ""Сервис подсказок"")"|г Москва||20 сентября 2023|"Наша команда разрабатывает сервис подсказок для операторов контактного центра Сбера. Мы хотим сделать так, чтобы у специалиста была вся необходимая информация для быстрой и точной консультации корпоративных клиентов.

Для ближайших задач нам нужен профессиональный java frontend-разработчик, который будет готов с нуля разработать и поддерживать сервис.

В нашей команде есть аналитики, дата саентисты, разработчик Python и владелец продукта. Внутри команды быстрое взаимодействие без лишней бюрократии и хорошая рабочая атмосфера.

Стек технологий:
JavaScript, React, PostgreSQL, Liquibase, JUnit 5
Bitbucket, Jenkins, Docker, Openshift, Git, Maven, Sonar, Checkmarx
Обязанности
Чем предстоит заниматься:
·      Написать фронт нового приложения. Возможно переиспользование наработок в смежных командах
·      Реализовывать новые функции приложения
·      Настраивать интеграции с банковскими системами
·      Работать в agile/scrum методологии в тесном взаимодействии с остальными членами команды
Требования
Что ждём от будущего коллеги:
·      Уверенное знание JavaScript
·      Понимание принципов работы реляционных СУБД и знание языка запросов SQL
·      Знание основных методологий разработки программного обеспечения
·      Уверенное владение системами контроля версий
·      Умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков, опыт написания тестов
·      Коммуникабельность, внимание к деталям, умение работать в режиме многозадачности, хорошо развитые аналитические навыки, обязательность, ответственность, самостоятельность
Условия
Широкий соцпакет (ДМС, НС, корпоративные предложения от партнёров)
Надёжность работодателя, которую мало кто сможет предложить в мире
Хороший офис (AgileHome) рядом со станцией метро Кутузовская со всеми удобствами (столовые + множество кафе + кухни с холодильниками, кофемашинами и т.п.; бесплатный спортзал; бесплатная подземная парковка на 1500+ мест и т.д.)
Огромный каталог образовательных программ, возможность обучения и сертификации за счет компании
Дисконт-программы от множества компаний партнеров"|2023-10-09 16:51:18.920890
